Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w,Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w'
9,4,0.322954,0.080491,0.034212,0.324318,0.078748,0.034117
9,4,0.359801,0.085925,0.061781,0.362852,0.084957,0.06154
9,4,0.156536,0.117116,0.04925,0.155759,0.115796,0.049082
9,4,0.18107,0.102262,0.076819,0.1812,0.100449,0.076518
9,4,0.130199,0.140467,0.098122,0.130509,0.139547,0.097888
9,4,0.150873,0.121369,0.125691,0.152188,0.120254,0.125291
9,4,0.078882,0.296897,0.11316,0.075663,0.295432,0.112967
9,4,0.079948,0.26299,0.140729,0.07715,0.260692,0.140416
9,4,0.08283,0.341792,0.162032,0.078437,0.339822,0.161769
9,4,0.079203,0.305669,0.189601,0.073415,0.302055,0.189201
9,4,0.166788,0.556528,0.177069,0.165093,0.556609,0.177015
9,4,0.143967,0.516897,0.204638,0.140557,0.51579,0.204478
9,4,0.199469,0.605316,0.225942,0.196903,0.605608,0.225797
9,4,0.172967,0.56637,0.25351,0.169411,0.566015,0.253278
9,4,0.385696,0.793935,0.240979,0.385058,0.795865,0.241098
9,4,0.347959,0.764161,0.268548,0.34594,0.766308,0.268574
9,4,0.43426,0.827435,0.289851,0.43332,0.829937,0.289947
9,4,0.395303,0.800978,0.31742,0.393769,0.802444,0.317466
9,4,0.649541,0.915782,0.304889,0.651665,0.920132,0.305154
9,4,0.611725,0.907571,0.332458,0.613132,0.911629,0.332652
9,4,0.694897,0.920825,0.353761,0.697252,0.924609,0.354044
9,4,0.6588,0.917258,0.38133,0.659792,0.920362,0.38146
9,4,0.854595,0.874167,0.368799,0.855927,0.872727,0.369046
9,4,0.831567,0.890747,0.396368,0.831314,0.888518,0.396505
9,4,0.878911,0.848769,0.417671,0.879212,0.846541,0.417892
9,4,0.859865,0.869495,0.44524,0.860424,0.868933,0.445292
9,4,0.921055,0.720302,0.460277,0.92254,0.71815,0.460383
9,4,0.739744,0.31995,0.004137,0.745744,0.323062,0.003971
9,4,0.771348,0.356678,0.031706,0.779426,0.360751,0.031459
9,4,0.536117,0.154627,0.019175,0.539879,0.155566,0.018988
9,4,0.575548,0.178914,0.046744,0.580943,0.180161,0.046452
9,4,0.486417,0.128623,0.068047,0.490973,0.129385,0.067842
9,4,0.526195,0.149028,0.095616,0.531467,0.149726,0.095332
9,4,0.279154,0.078963,0.083084,0.280369,0.076519,0.082827
9,4,0.313977,0.079716,0.110653,0.315788,0.076157,0.110277
9,4,0.23843,0.083301,0.131957,0.238623,0.079289,0.131551
9,4,0.270744,0.079362,0.159526,0.269543,0.073461,0.159081
9,4,0.109015,0.168827,0.146994,0.109502,0.167752,0.1467
9,4,0.12554,0.14575,0.174563,0.123259,0.141926,0.174162
9,4,0.093278,0.201802,0.195866,0.088067,0.197046,0.195426
9,4,0.105424,0.175067,0.223435,0.098219,0.168216,0.222935
9,4,0.09259,0.388891,0.210904,0.086782,0.38602,0.210617
9,4,0.08432,0.351056,0.238473,0.077658,0.346964,0.238103
9,4,0.108027,0.437538,0.259776,0.103433,0.435344,0.259393
9,4,0.095229,0.398518,0.287345,0.091547,0.395506,0.286915
9,4,0.236337,0.652637,0.274814,0.233164,0.653517,0.27469
9,4,0.206523,0.614919,0.302383,0.203394,0.614375,0.302177
9,4,0.276878,0.697831,0.323686,0.274071,0.698387,0.323643
9,4,0.244169,0.661866,0.351255,0.240076,0.661235,0.351129
9,4,0.483741,0.856374,0.338724,0.483675,0.858612,0.338874
9,4,0.444105,0.833602,0.366292,0.442813,0.833973,0.366345
9,4,0.533448,0.880347,0.387596,0.532805,0.88143,0.387709
9,4,0.493687,0.861578,0.415165,0.49229,0.861521,0.415172
9,4,0.737538,0.920004,0.402633,0.739015,0.921874,0.402756
9,4,0.703662,0.921131,0.430202,0.705146,0.924801,0.430225
9,4,0.776869,0.913332,0.451505,0.77901,0.91646,0.451525
9,4,0.745687,0.919136,0.479074,0.747356,0.923541,0.478983
9,4,0.897947,0.818512,0.466543,0.899056,0.817737,0.466621
9,4,0.88315,0.843094,0.494112,0.884334,0.843797,0.494075
9,4,0.911439,0.783817,0.515415,0.913313,0.783674,0.515385
9,4,0.901096,0.811913,0.542984,0.903798,0.813456,0.542847
9,4,0.895505,0.572283,0.016668,0.904396,0.578517,0.016353
9,4,0.856033,0.483103,0.037972,0.865884,0.488521,0.037777
9,4,0.875679,0.522884,0.065541,0.887242,0.528551,0.065371
9,4,0.697267,0.276337,0.053009,0.704151,0.278873,0.052779
9,4,0.731498,0.311007,0.080578,0.739771,0.313785,0.080357
9,4,0.652041,0.235839,0.101881,0.658944,0.236901,0.101671
9,4,0.688422,0.267969,0.12945,0.695331,0.269135,0.129269
9,4,0.436907,0.107794,0.116919,0.44062,0.106296,0.11664
9,4,0.476478,0.124033,0.144488,0.479897,0.122442,0.144177
9,4,0.388275,0.092429,0.165791,0.388909,0.08828,0.165407
9,4,0.427088,0.104276,0.19336,0.426453,0.099649,0.19302
9,4,0.201351,0.093445,0.180829,0.198138,0.087099,0.180361
9,4,0.230706,0.084869,0.208398,0.224704,0.075124,0.207912
9,4,0.168433,0.109253,0.229701,0.160534,0.099892,0.229217
9,4,0.194419,0.096159,0.25727,0.187662,0.087017,0.256771
9,4,0.083208,0.238931,0.244739,0.076009,0.233069,0.244386
9,4,0.090805,0.208911,0.272307,0.084727,0.202428,0.271882
9,4,0.078945,0.279698,0.293611,0.073982,0.275024,0.293223
9,4,0.081888,0.246811,0.32118,0.076978,0.241837,0.320783
9,4,0.128925,0.487056,0.308648,0.125912,0.485262,0.308346
9,4,0.111778,0.447394,0.336217,0.107599,0.444803,0.33583
9,4,0.154993,0.536753,0.357521,0.150978,0.534348,0.357299
9,4,0.133735,0.497003,0.385089,0.128502,0.493065,0.384765
9,4,0.320528,0.740269,0.372558,0.317395,0.740385,0.372501
9,4,0.285378,0.706559,0.400127,0.280934,0.704962,0.399983
9,4,0.366678,0.779359,0.42143,0.363992,0.77783,0.421358
9,4,0.329578,0.748373,0.448999,0.325374,0.745659,0.448805
9,4,0.58269,0.899022,0.436468,0.582409,0.901454,0.436512
9,4,0.543356,0.884516,0.464037,0.541449,0.885262,0.463975
9,4,0.630779,0.912137,0.48534,0.630345,0.914726,0.48532
9,4,0.592421,0.902096,0.512909,0.590311,0.903358,0.512765
9,4,0.812342,0.900901,0.500378,0.814339,0.904253,0.500348
9,4,0.784289,0.911302,0.527947,0.784663,0.913686,0.527827
9,4,0.843464,0.882884,0.54925,0.844241,0.884204,0.549082
9,4,0.81893,0.897738,0.576819,0.8188,0.899551,0.576518
9,4,0.919199,0.745168,0.564287,0.922757,0.746542,0.564215
9,4,0.913455,0.776387,0.591856,0.916101,0.778391,0.591659
9,4,0.920052,0.73701,0.640729,0.92285,0.739308,0.640416
9,4,0.920797,0.694331,0.022934,0.932006,0.702351,0.022819
9,4,0.91568,0.648944,0.071806,0.92862,0.656312,0.07184
9,4,0.920242,0.68545,0.099375,0.932741,0.693369,0.099436
9,4,0.827033,0.43363,0.086844,0.836855,0.437639,0.08667
9,4,0.850618,0.473167,0.114413,0.860736,0.477482,0.114304
9,4,0.793477,0.385081,0.135716,0.800875,0.387852,0.135626
9,4,0.820672,0.423824,0.163285,0.827202,0.425878,0.163279
9,4,0.604697,0.199022,0.150754,0.609426,0.198724,0.150585
9,4,0.642721,0.228164,0.178323,0.646189,0.227121,0.178245
9,4,0.555895,0.166398,0.199626,0.556469,0.164375,0.199442
9,4,0.595032,0.192146,0.227195,0.595009,0.190042,0.227037
9,4,0.3412,0.082742,0.214663,0.337848,0.075206,0.214299
9,4,0.378714,0.090032,0.242232,0.375417,0.083017,0.241871
9,4,0.296338,0.078869,0.263536,0.290308,0.069005,0.263113
9,4,0.33203,0.0815,0.291104,0.325942,0.070746,0.290689
9,4,0.140135,0.130505,0.278573,0.134188,0.122976,0.278182
9,4,0.16239,0.113076,0.306142,0.157006,0.105806,0.305738
9,4,0.11685,0.156906,0.327445,0.113444,0.152071,0.327156
9,4,0.135065,0.135385,0.355014,0.131201,0.129552,0.354685
9,4,0.080548,0.323534,0.342483,0.074757,0.319187,0.342092
9,4,0.078796,0.288238,0.370052,0.071657,0.282317,0.369593
9,4,0.087996,0.369828,0.391355,0.080391,0.364249,0.391025
9,4,0.081572,0.332616,0.418924,0.072318,0.325433,0.418529
9,4,0.185867,0.585939,0.406393,0.179909,0.583001,0.406185
9,4,0.160796,0.546654,0.433962,0.154458,0.542175,0.433677
9,4,0.221119,0.633927,0.455265,0.215946,0.630234,0.455029
9,4,0.192582,0.595654,0.482834,0.186947,0.591529,0.482548
9,4,0.414686,0.814558,0.470302,0.411181,0.812659,0.470201
9,4,0.376152,0.786727,0.497871,0.371556,0.784314,0.497685
9,4,0.463883,0.845373,0.519175,0.460121,0.844434,0.518988
9,4,0.424452,0.821086,0.546744,0.419057,0.819839,0.546452
9,4,0.677046,0.919509,0.534212,0.675682,0.921251,0.534117
9,4,0.640199,0.914075,0.561781,0.637148,0.915043,0.56154
9,4,0.720846,0.921037,0.583084,0.719631,0.923481,0.582827
9,4,0.686023,0.920284,0.610653,0.684212,0.923843,0.610277
9,4,0.869801,0.859533,0.598122,0.869491,0.860453,0.597888
9,4,0.849127,0.878631,0.625691,0.847813,0.879746,0.625291
9,4,0.890985,0.831173,0.646994,0.890498,0.832248,0.6467
9,4,0.87446,0.85425,0.674563,0.876741,0.858074,0.674162
9,4,0.904771,0.601482,0.120678,0.916614,0.607555,0.120811
9,4,0.913958,0.639597,0.148247,0.92627,0.645319,0.148442
9,4,0.888222,0.552606,0.169551,0.896942,0.555699,0.169735
9,4,0.901906,0.591798,0.19712,0.909706,0.594187,0.197378
9,4,0.755831,0.338134,0.184588,0.760232,0.338574,0.184549
9,4,0.786259,0.375542,0.212157,0.788995,0.375392,0.212149
9,4,0.714622,0.293441,0.23346,0.716389,0.291072,0.233414
9,4,0.747857,0.328994,0.261029,0.749236,0.325168,0.261068
9,4,0.506313,0.138422,0.248498,0.504551,0.134837,0.248272
9,4,0.546019,0.160418,0.276067,0.543931,0.156027,0.275864
9,4,0.456644,0.115484,0.29737,0.452551,0.109056,0.297129
9,4,0.496364,0.13342,0.324939,0.492076,0.126535,0.324728
9,4,0.254313,0.080864,0.312408,0.24714,0.069914,0.312107
9,4,0.287687,0.078798,0.339977,0.280794,0.066531,0.339663
9,4,0.215711,0.088698,0.36128,0.208525,0.077504,0.361065
9,4,0.246301,0.081966,0.388849,0.238251,0.069117,0.38864
9,4,0.098904,0.188087,0.376317,0.093352,0.181969,0.375973
9,4,0.112825,0.162773,0.403886,0.106263,0.15514,0.403526
9,4,0.086545,0.223613,0.42519,0.077806,0.215249,0.424889
9,4,0.095978,0.194859,0.452759,0.087373,0.185808,0.452438
9,4,0.101183,0.417937,0.440227,0.09272,0.41187,0.439885
9,4,0.090179,0.379326,0.467796,0.081918,0.372539,0.467406
9,4,0.119927,0.467188,0.489099,0.113414,0.461868,0.488801
9,4,0.104495,0.427717,0.516668,0.095604,0.421483,0.516353
9,4,0.260256,0.68005,0.504137,0.254256,0.676938,0.503971
9,4,0.228652,0.643322,0.531706,0.220574,0.639249,1
9,4,0.302733,0.723663,0.553009,0.295849,0.721127,0.552779
9,4,0.268502,0.688993,0.580578,0.260229,0.686215,0.580357
9,4,0.513583,0.871377,0.568047,0.509027,0.870615,0.567842
9,4,0.473805,0.850972,0.595616,0.468533,0.850274,0.595332
9,4,0.563093,0.892206,0.616919,0.55938,0.893704,0.61664
9,4,0.523522,0.875967,0.644488,0.520103,0.877558,0.644177
9,4,0.76157,0.916699,0.631957,0.761377,0.920711,0.631551
9,4,0.729256,0.920638,0.659526,0.730457,0.926539,0.659081
9,4,0.798649,0.906555,0.680829,0.801862,0.912901,0.680361
9,4,0.769294,0.915131,0.708398,0.775296,0.924876,0.707912
9,4,0.906722,0.798198,0.695866,0.911933,0.802954,0.695426
9,4,0.894576,0.824933,0.723435,0.901781,0.831784,0.722935
9,4,0.916792,0.761069,0.744739,0.923991,0.766931,0.744386
9,4,0.909195,0.791089,0.772307,0.915273,0.797571,0.771882
9,4,0.866265,0.502997,0.218423,0.869578,0.503651,0.218679
9,4,0.884255,0.542721,0.245992,0.887993,0.542358,0.2463
9,4,0.839204,0.453346,0.267295,0.841073,0.450911,0.267513
9,4,0.86125,0.493048,0.294864,0.86267,0.489841,0.295136
9,4,0.670422,0.251627,0.282333,0.669956,0.246446,0.282358
9,4,0.706002,0.284829,0.309901,0.704446,0.279616,0.30999
9,4,0.623848,0.213273,0.331205,0.62043,0.207014,0.331175
9,4,0.661277,0.243661,0.358774,0.658279,0.236116,0.358794
9,4,0.407579,0.097904,0.346242,0.402287,0.087133,0.346119
9,4,0.44676,0.111531,0.373811,0.441555,0.099878,0.373737
9,4,0.359801,0.085925,0.395114,0.352304,0.071841,0.395102
9,4,0.397898,0.095053,0.422683,0.390268,0.081591,0.422743
9,4,0.18107,0.102262,0.410152,0.173432,0.092187,0.409929
9,4,0.20845,0.090957,0.437721,0.198994,0.078731,0.437555
9,4,0.150873,0.121369,0.459024,0.141719,0.111058,0.458911
9,4,0.174661,0.105648,0.486593,0.165662,0.095383,0.486552
9,4,0.079948,0.26299,0.474062,0.071165,0.255011,0.473852
9,4,0.084761,0.231197,0.501631,0.074414,0.222209,0.501476
9,4,0.079203,0.305669,0.522934,0.067994,0.297649,0.522819
9,4,0.079329,0.27128,0.550503,0.067184,0.262731,0.550507
9,4,0.143967,0.516897,0.537972,0.134116,0.511479,0.537777
9,4,0.124321,0.477116,0.565541,0.112758,0.471449,0.565371
9,4,0.172967,0.56637,0.586844,0.163145,0.562361,0.58667
9,4,0.149382,0.526833,0.614413,0.139264,0.522518,0.614304
9,4,0.347959,0.764161,0.601881,0.341056,0.763099,0.601671
9,4,0.311578,0.732031,0.62945,0.304669,0.730865,0.629269
9,4,0.395303,0.800978,0.650754,0.390574,0.801276,0.650585
9,4,0.357279,0.771836,0.678323,0.353811,0.77288,0.678245
9,4,0.611725,0.907571,0.665791,0.611091,0.91172,0.665407
9,4,0.572912,0.895724,0.69336,0.573547,0.900351,0.69302
9,4,0.6588,0.917258,0.714663,0.662151,0.924794,0.714299
9,4,0.621286,0.909968,0.742232,0.624583,0.916983,0.741871
9,4,0.831567,0.890747,0.729701,0.839465,0.900108,0.729217
9,4,0.805581,0.903841,0.75727,0.812338,0.912983,0.756771
9,4,0.859865,0.869495,0.778573,0.865812,0.877024,0.778182
9,4,0.83761,0.886924,0.806142,0.842994,0.894194,0.805738
9,4,0.921055,0.720302,0.793611,0.926018,0.724976,0.793223
9,4,0.918112,0.753189,0.82118,0.923022,0.758163,0.820783
9,4,0.921204,0.711762,0.870052,0.928343,0.717683,0.869593
9,4,0.918428,0.667384,0.252257,0.925507,0.66873,0.252733
9,4,0.921118,0.703103,0.279826,0.926227,0.70309,0.280303
9,4,0.909821,0.620674,0.30113,0.913671,0.618459,0.301545
9,4,0.91717,0.658208,0.328698,0.921793,0.656703,0.329049
9,4,0.807418,0.404346,0.316167,0.806619,0.40014,0.316455
9,4,0.833212,0.443472,0.343736,0.832943,0.439044,0.344078
9,4,0.771348,0.356678,0.365039,0.76968,0.349642,0.365274
9,4,0.800531,0.394684,0.392608,0.798779,0.387797,0.39282
9,4,0.575548,0.178914,0.380077,0.57159,0.169971,0.380156
9,4,0.614304,0.206065,0.407646,0.609989,0.197168,0.407786
9,4,0.526195,0.149028,0.428949,0.52038,0.137889,0.429094
9,4,0.56574,0.172565,0.456518,0.560501,0.162152,0.456657
9,4,0.313977,0.079716,0.443987,0.305036,0.066276,0.444072
9,4,0.350459,0.084218,0.471556,0.342362,0.071215,0.471668
9,4,0.270744,0.079362,0.492859,0.261942,0.067727,0.492995
9,4,0.305103,0.079175,0.520428,0.297164,0.068975,0.520631
9,4,0.12554,0.14575,0.507896,0.116123,0.136356,0.507912
9,4,0.145405,0.125833,0.535465,0.135412,0.116451,0.535552
9,4,0.105424,0.175067,0.556769,0.094629,0.166212,0.556962
9,4,0.121089,0.151231,0.584338,0.110795,0.142158,0.584579
9,4,0.08432,0.351056,0.571806,0.07138,0.343688,0.57184
9,4,0.079758,0.31455,0.599375,0.067259,0.306631,0.599436
9,4,0.095229,0.398518,0.620678,0.083386,0.392445,0.620811
9,4,0.086042,0.360403,0.648247,0.07373,0.354681,0.648442
9,4,0.206523,0.614919,0.635716,0.199125,0.612148,0.635626
9,4,0.179328,0.576176,0.663285,0.172798,0.574122,0.663279
9,4,0.244169,0.661866,0.684588,0.239768,0.661426,0.684549
9,4,0.213741,0.624458,0.712157,0.211005,0.624608,0.712149
9,4,0.444105,0.833602,0.699626,0.443531,0.835625,0.699442
9,4,0.404968,0.807854,0.727195,0.404991,0.809958,0.727037
9,4,0.493687,0.861578,0.748498,0.495449,0.865163,0.748272
9,4,0.453981,0.839582,0.776067,0.456069,0.843973,0.775864
9,4,0.703662,0.921131,0.763536,0.709692,0.930995,0.763113
9,4,0.66797,0.9185,0.791104,0.674058,0.929254,0.790689
9,4,0.745687,0.919136,0.812408,0.75286,0.930086,0.812107
9,4,0.712313,0.921202,0.839977,0.719206,0.933469,0.839663
9,4,0.88315,0.843094,0.827445,0.886556,0.847929,0.827156
9,4,0.864935,0.864615,0.855014,0.868799,0.870448,0.854685
9,4,0.901096,0.811913,0.876317,0.906648,0.818031,0.875973
9,4,0.887175,0.837227,0.903886,0.893737,0.84486,0.903526
9,4,0.895505,0.572283,0.350002,0.898498,0.569177,0.350402
9,4,0.90741,0.611109,0.377571,0.910297,0.607961,0.37792
9,4,0.875679,0.522884,0.398874,0.875319,0.517225,0.39909
9,4,0.891973,0.562462,0.426443,0.891325,0.556899,0.426603
9,4,0.731498,0.311007,0.413911,0.728427,0.302858,0.41415
9,4,0.763663,0.347363,0.44148,0.761274,0.339563,0.441711
9,4,0.688422,0.267969,0.462784,0.684394,0.259012,0.463019
9,4,0.723122,0.302169,0.490353,0.719953,0.294846,0.490556
9,4,0.476478,0.124033,0.477821,0.470067,0.112416,0.478061
9,4,0.516259,0.143626,0.50539,0.510477,0.133965,0.505591
9,4,0.427088,0.104276,0.526693,0.420502,0.095513,0.52703
9,4,0.466552,0.119653,0.554262,0.460658,0.11227,0.554575
9,4,0.230706,0.084869,0.541731,0.221033,0.074305,0.541986
9,4,0.262462,0.079996,0.5693,0.253264,0.069518,0.569585
9,4,0.194419,0.096159,0.590603,0.184677,0.086467,0.590987
9,4,0.223131,0.086668,0.618172,0.214589,0.077784,0.618582
9,4,0.090805,0.208911,0.605641,0.079355,0.200351,0.605927
9,4,0.102053,0.181488,0.63321,0.092249,0.17463,0.633589
9,4,0.081888,0.246811,0.654513,0.069442,0.23982,0.654909
9,4,0.088561,0.216183,0.682082,0.077292,0.21011,0.682515
9,4,0.111778,0.447394,0.669551,0.103058,0.444301,0.669735
9,4,0.098094,0.408202,0.69712,0.090294,0.405813,0.697378
9,4,0.133735,0.497003,0.718423,0.130422,0.496349,0.718679
9,4,0.115745,0.457279,0.745992,0.112007,0.457642,0.7463
9,4,0.285378,0.706559,0.73346,0.283611,0.708928,0.733414
9,4,0.252143,0.671006,0.761029,0.250764,0.674832,0.761068
9,4,0.329578,0.748373,0.782333,0.330044,0.753555,0.782358
9,4,0.293998,0.715171,0.809901,0.295554,0.720384,0.80999
9,4,0.543356,0.884516,0.79737,0.547449,0.890944,0.797129
9,4,0.503636,0.86658,0.824939,0.507924,0.873465,0.824728
9,4,0.592421,0.902096,0.846242,0.597713,0.912867,0.846119
9,4,0.55324,0.888469,0.873811,0.558445,0.900122,0.873737
9,4,0.784289,0.911302,0.86128,0.791475,0.922496,0.861065
9,4,0.753699,0.918034,0.888849,0.761749,0.930883,0.88864
9,4,0.81893,0.897738,0.910152,0.826568,0.907813,0.909929
9,4,0.79155,0.909043,0.937721,0.801006,0.92127,0.937555
9,4,0.913455,0.776387,0.92519,0.922194,0.784751,0.924889
9,4,0.904022,0.805141,0.952759,0.912627,0.814192,0.952438
9,4,0.920052,0.73701,0.974062,0.928835,0.744989,0.973852
9,4,0.920242,0.68545,0.432708,0.922138,0.682021,0.432949
9,4,0.850618,0.473167,0.447746,0.848627,0.466866,0.44801
9,4,0.871075,0.512944,0.475315,0.869611,0.507894,0.475457
9,4,0.820672,0.423824,0.496618,0.818461,0.418018,0.496831
9,4,0.845007,0.463247,0.524187,0.843639,0.459236,0.524291
9,4,0.642721,0.228164,0.511656,0.638264,0.220007,0.511875
9,4,0.679472,0.259731,0.539225,0.675739,0.253448,0.539372
9,4,0.595032,0.192146,0.560528,0.590497,0.186039,0.560804
9,4,0.633322,0.220641,0.588097,0.629415,0.215796,0.58831
9,4,0.378714,0.090032,0.575566,0.371253,0.080491,0.575922
9,4,0.41731,0.100978,0.603135,0.410855,0.092072,0.603487
9,4,0.33203,0.0815,0.624438,0.3247,0.072201,0.624933
9,4,0.369221,0.087863,0.652007,0.364058,0.081274,0.65242
9,4,0.16239,0.113076,0.639475,0.155153,0.107313,0.639975
9,4,0.187658,0.099099,0.667044,0.181633,0.094421,0.667557
9,4,0.135065,0.135385,0.688348,0.128825,0.132088,0.688874
9,4,0.156536,0.117116,0.715916,0.152316,0.115113,0.716367
9,4,0.078796,0.288238,0.703385,0.068094,0.283679,0.703871
9,4,0.080801,0.254832,0.730954,0.072682,0.251459,0.731457
9,4,0.081572,0.332616,0.752257,0.074493,0.33127,0.752733
9,4,0.078882,0.296897,0.779826,0.073773,0.29691,0.780303
9,4,0.160796,0.546654,0.767295,0.158927,0.549089,0.767513
9,4,0.13875,0.506952,0.794864,0.13733,0.510159,0.795136
9,4,0.192582,0.595654,0.816167,0.193381,0.59986,0.816455
9,4,0.166788,0.556528,0.843736,0.167058,0.560956,0.844078
9,4,0.376152,0.786727,0.831205,0.37957,0.792986,0.831175
9,4,0.338723,0.756339,0.858774,0.341721,0.763884,0.858794
9,4,0.424452,0.821086,0.880077,0.42841,0.830029,0.880156
9,4,0.385696,0.793935,0.907646,0.390011,0.802832,0.907786
9,4,0.640199,0.914075,0.895114,0.647696,0.928159,0.895102
9,4,0.602102,0.904947,0.922683,0.609733,0.918409,0.922743
9,4,0.686023,0.920284,0.943987,0.694964,0.933724,0.944072
9,4,0.649541,0.915782,0.971556,0.657638,0.928785,0.971668
9,4,0.849127,0.878631,0.959024,0.858281,0.888942,0.958911
9,4,0.825339,0.894352,0.986593,0.834338,0.904617,0.986552
9,4,0.913958,0.639597,0.481581,0.914527,0.636254,0.481686
9,4,0.919452,0.676466,0.50915,0.921384,0.675082,0.509108
9,4,0.901906,0.591798,0.530453,0.903452,0.589677,0.530508
9,4,0.912004,0.630172,0.558022,0.914046,0.629569,0.557963
9,4,0.786259,0.375542,0.54549,0.783075,0.370721,0.545619
9,4,0.814133,0.414061,0.573059,0.811631,0.410269,0.573107
9,4,0.747857,0.328994,0.594363,0.744884,0.324917,0.594548
9,4,0.778881,0.366073,0.621932,0.777205,0.363719,0.621985
9,4,0.546019,0.160418,0.6094,0.541262,0.154656,0.609724
9,4,0.585314,0.185442,0.636969,0.582542,0.180666,0.63721
9,4,0.496364,0.13342,0.658272,0.492964,0.129039,0.658614
9,4,0.536117,0.154627,0.685841,0.534445,0.151437,0.686058
9,4,0.287687,0.078798,0.67331,0.282302,0.073005,0.673853
9,4,0.322954,0.080491,0.700879,0.319374,0.075962,0.701337
9,4,0.246301,0.081966,0.722182,0.242025,0.078279,0.72264
9,4,0.279154,0.078963,0.749751,0.27597,0.075672,0.750129
9,4,0.112825,0.162773,0.73722,0.108118,0.160811,0.737788
9,4,0.130199,0.140467,0.764789,0.126631,0.139238,0.765292
9,4,0.095978,0.194859,0.786092,0.092857,0.195135,0.786677
9,4,0.109015,0.168827,0.813661,0.106398,0.169008,0.814179
9,4,0.090179,0.379326,0.80113,0.086329,0.381541,0.801545
9,4,0.08283,0.341792,0.828698,0.078207,0.343297,0.829049
9,4,0.104495,0.427717,0.850002,0.101503,0.430823,0.850402
9,4,0.09259,0.388891,0.877571,0.089704,0.392039,0.87792
9,4,0.228652,0.643322,0.865039,0.230321,0.650358,0.865274
9,4,0.199469,0.605316,0.892608,0.201221,0.612203,0.89282
9,4,0.268502,0.688993,0.913911,0.271573,0.697142,0.91415
9,4,0.236337,0.652637,0.94148,0.238726,0.660437,0.941711
9,4,0.473805,0.850972,0.928949,0.47962,0.862111,0.929094
9,4,0.43426,0.827435,0.956518,0.439499,0.837848,0.956657
9,4,0.523522,0.875967,0.977821,0.529933,0.887584,0.978061
